design_name,predicted_final_qor,true_final_qor,mape,true_qor_step_1,pred_qor_step_1,true_qor_step_2,pred_qor_step_2,true_qor_step_3,pred_qor_step_3,true_qor_step_4,pred_qor_step_4,true_qor_step_5,pred_qor_step_5,true_qor_step_6,pred_qor_step_6,true_qor_step_7,pred_qor_step_7,true_qor_step_8,pred_qor_step_8,true_qor_step_9,pred_qor_step_9,true_qor_step_10,pred_qor_step_10,true_qor_step_11,pred_qor_step_11,true_qor_step_12,pred_qor_step_12,true_qor_step_13,pred_qor_step_13,true_qor_step_14,pred_qor_step_14,true_qor_step_15,pred_qor_step_15,true_qor_step_16,pred_qor_step_16,true_qor_step_17,pred_qor_step_17,true_qor_step_18,pred_qor_step_18
max_orig.bench,198.65164,203.0,2.142048440873623,287.0,291.39456,287.0,292.83078,287.0,291.47348,287.0,291.8676,287.0,292.5148,287.0,292.67383,229.0,222.81836,229.0,222.72702,214.0,216.8512,214.0,216.00064,297.0,302.67242,297.0,297.42712,209.0,211.18034,209.0,208.63622,205.0,205.02328,205.0,202.23006,205.0,203.16388,203.0,198.65164
max_orig.bench,168.65387,174.0,3.0724886804819107,287.0,289.22708,234.0,230.05174,234.0,228.43881,234.0,226.72891,234.0,228.43558,234.0,227.99095,234.0,226.15475,202.0,195.86426,202.0,195.84245,202.0,194.49478,292.0,295.72153,202.0,194.56497,202.0,194.57144,202.0,193.09457,190.0,188.05045,190.0,187.00449,187.0,183.6477,174.0,168.65387
max_orig.bench,187.52856,196.0,4.32216115295887,287.0,289.22708,287.0,291.67435,287.0,290.86414,287.0,290.73203,287.0,290.02496,287.0,289.24713,287.0,290.90976,287.0,290.29904,287.0,290.9205,287.0,290.15878,306.0,308.9739,208.0,205.98474,208.0,205.8979,208.0,203.74841,202.0,200.58331,202.0,199.63766,202.0,197.68874,196.0,187.52856
max_orig.bench,158.78326,164.0,3.180936351418495,234.0,227.53616,234.0,229.55095,234.0,228.6178,234.0,229.60335,234.0,228.0886,234.0,228.86275,216.0,221.2402,188.0,189.35576,188.0,190.02489,188.0,189.03076,188.0,188.62576,179.0,179.035,179.0,179.07385,179.0,177.5087,174.0,172.54153,174.0,174.04536,174.0,170.18936,164.0,158.78326
max_orig.bench,189.11212,186.0,1.6731835901737213,287.0,291.39456,287.0,291.43277,287.0,291.69824,287.0,291.0145,287.0,289.51205,287.0,289.56644,287.0,291.18582,287.0,288.95102,287.0,287.8126,287.0,285.8704,306.0,309.8264,208.0,207.53445,208.0,206.43237,208.0,204.99268,201.0,200.06839,201.0,199.62482,186.0,190.59312,186.0,189.11212
tv80_orig.bench,48.81069,51.0,4.2927611619234085,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.639687,52.0,50.38139,52.0,50.398933,52.0,50.708336,52.0,50.47914,52.0,50.597397,52.0,50.346222,52.0,50.475,52.0,50.306286,52.0,50.218002,52.0,50.577793,52.0,50.248,52.0,50.32792,51.0,48.81069
aes_secworks_orig.bench,32.220676,33.0,2.3615866899490356,38.0,36.51134,35.0,33.81618,35.0,34.845966,35.0,33.725105,35.0,34.077534,35.0,33.136063,35.0,33.91152,35.0,33.191257,35.0,33.95005,35.0,33.479027,35.0,33.54104,35.0,33.72573,35.0,33.7345,35.0,33.218853,35.0,33.445457,35.0,33.272743,35.0,33.998253,33.0,32.220676
max_orig.bench,185.63629,197.0,5.76837994158268,287.0,293.4894,287.0,292.22253,287.0,292.05444,287.0,291.7257,287.0,291.6438,287.0,291.5605,287.0,292.61682,287.0,292.74063,287.0,291.98407,287.0,291.37567,306.0,310.36404,208.0,206.59277,208.0,206.32384,208.0,205.13257,208.0,201.93439,208.0,198.4797,208.0,198.73184,197.0,185.63629
max_orig.bench,168.89316,174.0,2.9349666088819504,287.0,293.88568,234.0,230.46516,234.0,229.57875,234.0,228.7877,234.0,228.8945,234.0,228.18549,234.0,226.9364,202.0,197.28027,202.0,197.0441,202.0,196.28983,292.0,296.72952,202.0,196.495,202.0,195.9791,202.0,195.01721,190.0,189.03981,190.0,187.93988,187.0,184.55388,174.0,168.89316
aes_secworks_orig.bench,31.401724,35.0,10.28078868985176,38.0,35.959606,36.0,34.95017,36.0,35.243984,36.0,34.97695,36.0,34.75472,36.0,34.935043,36.0,34.9022,36.0,34.73264,36.0,34.537304,34.0,33.553116,34.0,33.73567,34.0,32.777122,34.0,33.59503,34.0,34.208065,34.0,34.121128,34.0,35.012794,43.0,41.726395,35.0,31.401724
tv80_orig.bench,47.890533,49.0,2.264217473566532,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.74539,52.0,50.427822,52.0,51.058327,52.0,50.35228,52.0,50.370316,52.0,50.612343,52.0,50.551327,52.0,50.251545,52.0,50.078514,52.0,50.209812,52.0,50.036785,52.0,49.749588,52.0,50.037483,49.0,47.890533
aes_secworks_orig.bench,31.320168,35.0,10.513807088136673,38.0,37.065315,35.0,33.80431,35.0,33.85965,35.0,33.94055,35.0,33.125557,35.0,33.3819,35.0,33.348186,35.0,33.417595,35.0,33.5923,35.0,33.90962,35.0,33.444935,35.0,33.09546,35.0,32.302372,35.0,33.04466,35.0,33.803513,35.0,33.793884,43.0,42.13286,35.0,31.320168
max_orig.bench,170.02289,175.0,2.844063937664032,287.0,291.39456,234.0,229.53314,234.0,228.2512,234.0,228.3825,234.0,228.38934,234.0,228.05089,234.0,226.50735,202.0,197.64825,202.0,196.40727,202.0,196.63425,292.0,295.4072,202.0,197.76422,202.0,196.45053,202.0,195.014,190.0,189.38959,190.0,188.68033,190.0,189.69803,175.0,170.02289
aes_secworks_orig.bench,31.283394,35.0,10.618874430656433,38.0,37.159454,35.0,33.732563,35.0,33.552055,35.0,34.329414,35.0,33.0708,35.0,33.911243,35.0,33.67599,35.0,33.852627,35.0,33.34519,35.0,33.40004,35.0,33.121544,35.0,33.368404,35.0,34.551285,35.0,33.113834,35.0,33.400734,35.0,33.367825,43.0,42.60462,35.0,31.283394
max_orig.bench,158.55617,164.0,3.3194098621606827,234.0,227.53616,234.0,228.5321,234.0,226.78746,234.0,227.31274,234.0,228.13918,234.0,227.20784,216.0,219.94362,188.0,189.1848,188.0,189.88553,188.0,188.52292,188.0,188.41208,179.0,179.01614,179.0,178.89244,179.0,177.45209,174.0,172.12868,174.0,173.92769,174.0,169.75194,164.0,158.55617
tv80_orig.bench,56.270714,55.0,2.310388721525669,53.0,52.919945,53.0,52.62816,53.0,52.45847,53.0,52.056076,53.0,51.792847,53.0,52.328342,54.0,53.355736,54.0,54.092724,54.0,53.513958,54.0,52.908703,62.0,63.5206,62.0,63.110306,62.0,63.1425,62.0,63.592026,61.0,63.895554,61.0,62.72551,65.0,65.62806,55.0,56.270714
tv80_orig.bench,59.824524,60.0,0.2924601314589381,53.0,52.45282,55.0,53.22995,55.0,51.611954,55.0,52.46272,55.0,51.032726,55.0,50.98349,57.0,53.991142,57.0,53.574883,57.0,54.3609,59.0,53.821716,69.0,64.80787,70.0,67.19823,70.0,65.86012,70.0,66.81657,70.0,65.07003,70.0,66.630974,70.0,68.58846,60.0,59.824524
max_orig.bench,165.92342,184.0,9.824230521917343,287.0,295.79312,234.0,231.02144,234.0,229.24615,234.0,229.5216,234.0,227.91727,234.0,230.02951,234.0,226.2359,202.0,196.32233,202.0,196.85217,202.0,195.4043,295.0,294.6898,199.0,193.44089,199.0,194.82736,199.0,193.21808,199.0,190.69699,199.0,185.3935,199.0,185.80875,184.0,165.92342
tv80_orig.bench,47.838493,49.0,2.370421774685383,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.673813,52.0,50.34439,52.0,50.534683,52.0,50.506832,52.0,50.639008,52.0,50.479336,52.0,50.31637,52.0,50.14564,52.0,50.34928,52.0,50.279835,52.0,50.12184,52.0,50.152237,52.0,49.77868,49.0,47.838493
aes_secworks_orig.bench,32.239174,33.0,2.3055337369441986,38.0,35.959606,36.0,34.95017,36.0,35.243984,36.0,35.376156,36.0,34.817177,36.0,34.97734,36.0,34.90983,36.0,34.68237,36.0,34.61268,34.0,33.451855,34.0,33.732773,34.0,32.55456,34.0,33.971222,34.0,34.18028,38.0,38.10666,38.0,37.197227,45.0,44.012695,33.0,32.239174
aes_secworks_orig.bench,31.569248,34.0,7.149270176887512,38.0,37.159454,35.0,33.732563,35.0,34.180058,35.0,33.224518,35.0,33.865646,35.0,32.96731,35.0,33.58891,35.0,33.37499,35.0,33.50834,35.0,33.26113,35.0,33.15885,35.0,33.407997,35.0,33.14949,35.0,33.205715,35.0,33.436188,35.0,33.338715,42.0,42.214294,34.0,31.569248
max_orig.bench,162.67917,171.0,4.8659831285476685,287.0,291.44705,234.0,231.04149,234.0,229.74542,234.0,229.10968,231.0,225.04077,231.0,226.90189,231.0,225.82828,200.0,196.45775,200.0,194.96895,200.0,193.95029,200.0,193.42293,193.0,189.04794,193.0,189.90408,193.0,187.08655,183.0,179.56143,183.0,179.5676,183.0,177.69795,171.0,162.67917
tv80_orig.bench,50.130993,52.0,3.5942442715168,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075287,52.0,50.753468,52.0,50.288376,52.0,50.293407,52.0,50.530632,52.0,50.33377,52.0,50.338306,52.0,50.235435,52.0,50.322227,52.0,50.19664,52.0,50.354603,52.0,50.58008,52.0,50.177475,52.0,50.330227,52.0,50.130993
max_orig.bench,160.2078,165.0,2.904367074370384,287.0,291.65994,234.0,230.48419,234.0,229.61455,234.0,227.95639,227.0,223.37097,227.0,222.60591,227.0,224.06499,194.0,192.53125,194.0,192.83885,194.0,191.45938,194.0,191.09393,179.0,179.957,179.0,182.77151,179.0,181.42822,176.0,175.97629,176.0,176.57669,176.0,176.16577,165.0,160.2078
aes_secworks_orig.bench,31.419807,33.0,4.788462445139885,41.0,37.77684,37.0,35.789825,37.0,35.580933,37.0,34.85565,37.0,34.12552,37.0,34.439762,36.0,34.018723,36.0,33.65042,36.0,33.553215,36.0,33.77954,35.0,33.09568,35.0,34.289406,35.0,33.79254,35.0,34.602524,40.0,40.192223,40.0,39.656475,46.0,44.946335,33.0,31.419807
aes_secworks_orig.bench,31.740484,34.0,6.645634770393372,41.0,38.42709,41.0,37.564026,41.0,37.03869,39.0,35.604633,37.0,35.00463,37.0,34.976345,37.0,34.38228,37.0,34.130905,37.0,34.214024,37.0,33.842278,37.0,33.64988,37.0,34.17948,37.0,33.711555,37.0,34.781384,41.0,38.938828,41.0,37.685863,45.0,44.778244,34.0,31.740484
tv80_orig.bench,48.204884,49.0,1.6226865351200104,53.0,51.09906,53.0,51.344486,53.0,51.289085,52.0,51.121544,52.0,50.691666,52.0,50.318344,52.0,50.334305,52.0,50.713478,52.0,50.471344,52.0,50.59034,52.0,50.34266,52.0,50.476673,52.0,50.303852,52.0,50.44232,52.0,50.651512,52.0,50.296432,52.0,50.352493,49.0,48.204884
aes_secworks_orig.bench,32.530876,33.0,1.4215873554348946,38.0,35.959606,38.0,36.193222,38.0,36.21925,38.0,35.90617,38.0,35.441994,38.0,35.294006,38.0,34.69769,37.0,34.768288,37.0,34.775696,37.0,34.520874,37.0,34.784126,35.0,33.293087,35.0,34.472153,35.0,33.920364,40.0,38.689888,40.0,37.69145,44.0,43.70604,33.0,32.530876
aes_secworks_orig.bench,31.2572,35.0,10.693713277578354,38.0,37.159454,35.0,33.732563,34.0,33.69888,34.0,33.269447,34.0,34.083527,34.0,32.92148,34.0,33.82236,34.0,34.1828,34.0,34.426723,34.0,34.024174,34.0,33.334145,34.0,33.68755,34.0,34.0268,34.0,33.288597,34.0,33.33449,34.0,32.76365,44.0,42.457226,35.0,31.2572
tv80_orig.bench,48.228134,50.0,3.5437315702438354,53.0,51.09906,53.0,51.34449,53.0,51.252766,53.0,51.05082,53.0,50.67065,53.0,50.434814,53.0,50.288765,53.0,50.41066,53.0,50.61611,53.0,50.59919,53.0,50.180443,53.0,50.248573,53.0,50.319885,53.0,50.40437,53.0,50.46737,53.0,50.733856,53.0,50.709045,50.0,48.228134
aes_secworks_orig.bench,31.380867,35.0,10.340379923582077,38.0,36.51134,35.0,33.81618,35.0,34.414352,35.0,33.751163,35.0,33.062447,35.0,34.049667,35.0,33.78282,35.0,34.280075,35.0,33.723824,35.0,32.779953,35.0,33.83705,35.0,33.50009,35.0,33.234398,35.0,33.51915,35.0,33.65899,35.0,33.633266,43.0,42.179195,35.0,31.380867
aes_secworks_orig.bench,31.471125,33.0,4.63295578956604,41.0,37.77684,39.0,36.235752,39.0,36.754456,37.0,36.039482,37.0,35.023052,37.0,34.713585,37.0,34.574505,37.0,34.423073,37.0,34.704433,37.0,34.385563,37.0,34.679585,36.0,33.41768,36.0,34.406765,36.0,34.02227,40.0,38.089134,40.0,38.15622,46.0,43.86511,33.0,31.471125
tv80_orig.bench,49.421032,50.0,1.157936081290245,53.0,52.486443,53.0,52.38524,53.0,51.497086,53.0,51.523117,53.0,51.75759,53.0,51.6289,53.0,51.59296,53.0,51.87713,53.0,51.81716,53.0,51.673805,53.0,51.110107,53.0,50.9604,53.0,51.022488,53.0,52.21478,53.0,51.862625,53.0,50.922142,53.0,50.867226,50.0,49.421032
tv80_orig.bench,49.715233,52.0,4.393782839179039,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075287,52.0,50.45688,52.0,50.581528,52.0,50.44233,52.0,50.63872,52.0,50.39675,52.0,50.514465,52.0,50.258125,52.0,50.35003,52.0,50.272713,52.0,50.404427,52.0,50.584717,52.0,50.245827,52.0,50.07659,52.0,49.715233
max_orig.bench,170.8631,173.0,1.2352033518254757,234.0,227.53616,234.0,227.87819,234.0,228.23044,234.0,229.88547,227.0,223.46619,227.0,224.96683,221.0,220.25647,192.0,188.19785,192.0,189.38287,192.0,187.36913,192.0,187.72821,182.0,177.52707,182.0,178.43591,182.0,177.11319,173.0,172.53966,173.0,173.93097,173.0,169.65988,173.0,170.8631
tv80_orig.bench,47.991734,50.0,4.016532748937607,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.594513,52.0,50.640984,52.0,50.460274,52.0,50.694077,52.0,50.858368,52.0,50.42881,52.0,50.30937,52.0,50.31473,52.0,50.23171,52.0,50.439026,52.0,50.23243,52.0,50.034973,52.0,50.144436,50.0,47.991734
aes_secworks_orig.bench,31.333355,35.0,10.47612875699997,38.0,37.159454,35.0,33.732563,35.0,34.98217,35.0,33.700195,35.0,33.123413,35.0,33.46173,35.0,33.687435,35.0,33.57877,35.0,33.468918,35.0,33.891113,35.0,33.52433,35.0,32.604187,35.0,32.33239,35.0,33.043144,35.0,33.257473,35.0,32.873024,43.0,42.13424,35.0,31.333355
aes_secworks_orig.bench,32.948906,33.0,0.15483046881854534,41.0,36.759132,38.0,36.671486,36.0,36.089966,36.0,36.244766,36.0,34.902653,36.0,34.594025,33.0,34.459248,34.0,34.573063,34.0,33.58403,35.0,34.16027,35.0,33.93297,35.0,33.884605,34.0,34.251312,34.0,32.8712,38.0,36.879646,37.0,36.016006,45.0,47.3463,33.0,32.948906
aes_secworks_orig.bench,31.68711,33.0,3.9784517139196396,41.0,37.77684,38.0,37.154823,37.0,35.52532,35.0,33.658398,35.0,34.24389,35.0,34.437824,35.0,33.87017,35.0,34.125977,35.0,33.83429,35.0,33.999683,35.0,33.635056,35.0,33.91839,35.0,34.3789,35.0,33.862137,40.0,39.019604,40.0,37.997917,46.0,44.581,33.0,31.68711
tv80_orig.bench,47.964027,49.0,2.1142298355698586,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.549988,52.0,50.353783,52.0,50.17675,52.0,50.42694,52.0,50.431877,52.0,50.32895,52.0,50.156307,52.0,50.156715,52.0,50.257286,52.0,50.411285,52.0,50.348763,52.0,49.839333,52.0,50.2145,49.0,47.964027
max_orig.bench,188.44814,193.0,2.3584790527820587,287.0,293.81958,287.0,293.03537,287.0,293.75974,287.0,295.3383,287.0,293.91763,287.0,292.9651,287.0,293.81815,287.0,293.22226,287.0,291.33725,287.0,293.4837,306.0,309.48563,208.0,206.7811,208.0,206.3256,208.0,205.40553,201.0,199.99483,201.0,200.09909,201.0,198.0637,193.0,188.44814
aes_secworks_orig.bench,31.735126,33.0,3.832950070500374,41.0,37.77684,37.0,35.789825,37.0,36.1532,37.0,35.001526,37.0,34.21579,37.0,34.29484,36.0,33.94214,36.0,33.787117,36.0,34.01895,36.0,33.79929,36.0,33.794754,36.0,34.194233,36.0,33.831833,36.0,34.80434,41.0,40.138645,41.0,37.89658,45.0,44.551865,33.0,31.735126
max_orig.bench,172.03575,173.0,0.5573691800236702,234.0,227.53616,234.0,225.4514,234.0,226.19577,234.0,226.64392,227.0,221.61398,227.0,223.21143,221.0,219.00745,192.0,187.79172,192.0,188.43918,192.0,185.46373,192.0,187.4354,182.0,178.15547,182.0,178.28801,182.0,176.67514,173.0,172.06175,173.0,173.21252,173.0,171.18777,173.0,172.03575
max_orig.bench,163.83405,170.0,3.6270320415496826,287.0,290.50168,234.0,231.83624,234.0,229.21297,234.0,230.65952,227.0,225.27513,227.0,226.35854,227.0,223.85686,227.0,220.66959,227.0,221.81381,227.0,221.76442,227.0,222.03658,192.0,188.01135,192.0,189.99855,192.0,187.89825,185.0,181.77841,185.0,182.46794,185.0,178.46901,170.0,163.83405
aes_secworks_orig.bench,31.335049,33.0,5.0453070551157,41.0,37.741352,38.0,37.48193,35.0,33.768578,35.0,33.915333,35.0,34.138634,35.0,33.500008,35.0,33.297325,35.0,33.602802,35.0,33.536953,35.0,33.46012,35.0,33.600548,35.0,33.399364,35.0,33.176323,35.0,33.16593,35.0,33.219395,35.0,32.863823,43.0,42.086662,33.0,31.335049
tv80_orig.bench,47.753,50.0,4.49400320649147,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075287,52.0,50.753468,52.0,50.544605,52.0,50.251617,52.0,50.54944,52.0,50.338333,52.0,50.341175,52.0,50.228867,52.0,50.377083,52.0,50.19407,52.0,50.280983,52.0,50.62735,52.0,50.220844,52.0,50.151062,50.0,47.753
max_orig.bench,169.312,174.0,2.6942549273371696,287.0,294.55667,234.0,230.8887,234.0,229.47736,234.0,229.17238,234.0,228.41403,234.0,229.30437,234.0,227.54126,202.0,197.31848,202.0,198.23743,202.0,197.26245,292.0,296.85504,202.0,198.54199,202.0,197.12585,202.0,196.15509,190.0,189.59848,190.0,188.99445,187.0,185.58716,174.0,169.312
max_orig.bench,163.92833,175.0,6.326668709516525,287.0,291.65997,234.0,230.48419,234.0,229.98166,234.0,228.93808,234.0,227.89757,234.0,227.13055,234.0,226.02065,202.0,193.77542,202.0,194.22482,202.0,193.36368,295.0,292.51114,199.0,188.08794,199.0,188.48184,199.0,186.95277,188.0,181.84114,188.0,181.64685,188.0,181.81598,175.0,163.92833
max_orig.bench,187.43619,193.0,2.882804349064827,287.0,291.39456,287.0,292.03442,287.0,291.12326,287.0,292.35104,287.0,290.53604,287.0,288.756,287.0,290.26102,287.0,290.8889,287.0,292.48163,287.0,290.37408,306.0,309.08902,208.0,206.78879,208.0,206.18692,208.0,204.15155,201.0,200.07857,201.0,200.83563,201.0,197.88846,193.0,187.43619
max_orig.bench,167.92679,173.0,2.932492271065712,234.0,227.53616,234.0,228.5321,234.0,229.01918,234.0,229.31465,227.0,222.75473,227.0,225.3095,221.0,219.84738,192.0,189.15387,192.0,189.65298,192.0,188.7887,192.0,188.81517,182.0,178.9678,182.0,179.65022,182.0,178.08041,173.0,172.73232,173.0,174.34932,173.0,171.42468,173.0,167.92679
tv80_orig.bench,47.71273,49.0,2.6270808652043343,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.549988,52.0,50.353783,52.0,50.209263,52.0,50.401245,52.0,50.272945,52.0,50.382828,52.0,50.21654,52.0,50.26478,52.0,50.19185,52.0,50.465393,52.0,50.597595,52.0,50.394478,52.0,50.16426,49.0,47.71273
aes_secworks_orig.bench,31.587175,33.0,4.281286895275116,38.0,37.065315,35.0,33.80431,35.0,34.784508,35.0,33.944824,35.0,33.557877,35.0,33.613605,35.0,33.36894,35.0,33.586838,35.0,34.17054,35.0,32.822243,35.0,33.182304,35.0,33.097946,35.0,32.53628,35.0,34.022385,35.0,34.170036,35.0,33.754692,43.0,42.064735,33.0,31.587175
tv80_orig.bench,47.705494,50.0,4.589012265205383,53.0,51.09906,53.0,51.34449,53.0,51.05135,53.0,50.974365,53.0,50.756493,53.0,50.51908,53.0,50.376366,53.0,50.567444,53.0,50.38778,53.0,50.40297,53.0,50.281998,53.0,50.40145,53.0,50.224773,53.0,50.314323,53.0,50.958755,53.0,50.29197,53.0,50.287586,50.0,47.705494
max_orig.bench,160.75835,161.0,0.15009531052783132,287.0,291.44705,234.0,231.0415,234.0,229.74542,234.0,229.51346,227.0,223.6954,227.0,223.19382,227.0,224.76785,194.0,192.22949,194.0,193.08272,194.0,191.11543,194.0,191.40405,185.0,183.92517,185.0,184.25449,185.0,182.6196,177.0,177.64694,177.0,177.85114,177.0,175.75095,161.0,160.75835
tv80_orig.bench,47.953796,52.0,7.781160622835159,53.0,51.09906,53.0,51.34449,53.0,51.28908,53.0,51.302094,53.0,51.079014,53.0,50.701126,53.0,51.004745,53.0,50.75477,53.0,50.48043,53.0,50.66901,53.0,50.330387,53.0,50.507187,53.0,50.502296,53.0,50.596977,53.0,50.74826,53.0,50.551548,53.0,50.384357,52.0,47.953796
aes_secworks_orig.bench,31.23436,33.0,5.350425094366074,41.0,37.77684,37.0,35.789825,37.0,35.992554,37.0,35.84573,37.0,34.26391,37.0,34.41844,37.0,34.125748,37.0,34.29461,37.0,34.167614,37.0,34.591743,35.0,32.967392,35.0,34.81201,35.0,34.304504,35.0,34.07261,40.0,39.444622,40.0,38.87243,45.0,43.41638,33.0,31.23436
max_orig.bench,158.658,173.0,8.29017087817192,234.0,227.53616,234.0,227.72969,234.0,228.36554,234.0,229.57585,227.0,223.88214,227.0,226.72849,221.0,221.8307,192.0,189.1947,192.0,189.71982,192.0,188.81253,192.0,188.87773,192.0,180.89024,192.0,179.49539,192.0,177.90134,187.0,172.79831,187.0,174.2914,187.0,170.52533,173.0,158.658
tv80_orig.bench,48.088005,49.0,1.8612140789628029,53.0,51.09906,53.0,51.34449,53.0,51.289085,52.0,51.121544,52.0,50.80799,52.0,50.741913,52.0,50.603798,52.0,50.730976,52.0,50.514366,52.0,50.762463,52.0,50.324074,52.0,50.465866,52.0,50.32378,52.0,50.382195,52.0,50.72529,52.0,50.337917,52.0,50.418633,49.0,48.088005
tv80_orig.bench,54.944874,56.0,1.8841538578271866,53.0,52.486443,53.0,51.736904,53.0,52.098164,53.0,51.90299,53.0,52.02929,53.0,51.915756,53.0,52.0979,53.0,53.093666,53.0,52.05454,53.0,52.223316,64.0,62.876617,64.0,61.607094,64.0,61.87552,64.0,60.16136,64.0,60.700016,64.0,61.53672,68.0,64.722374,56.0,54.944874
tv80_orig.bench,49.99062,52.0,3.8641929626464844,53.0,51.09906,53.0,51.344486,53.0,51.28908,52.0,51.121544,52.0,50.639687,52.0,50.38139,52.0,50.398933,52.0,50.708336,52.0,50.47914,52.0,50.597397,52.0,50.346222,52.0,50.475,52.0,50.357567,52.0,50.47929,52.0,50.67991,52.0,50.331463,52.0,50.388206,52.0,49.99062
max_orig.bench,160.89435,167.0,3.65607887506485,287.0,292.3701,234.0,230.57048,234.0,229.56284,234.0,229.85454,227.0,225.01048,227.0,225.66998,227.0,225.20654,199.0,193.78705,199.0,194.78781,199.0,193.0321,199.0,192.64462,186.0,184.21025,186.0,184.55643,186.0,182.66309,178.0,177.53438,178.0,177.41492,178.0,176.11642,167.0,160.89435
tv80_orig.bench,48.555367,50.0,2.8892669826745987,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.711723,52.0,50.364677,52.0,50.270584,52.0,50.400257,52.0,50.798813,52.0,50.741035,52.0,50.151947,52.0,50.51525,52.0,50.367146,52.0,50.500435,52.0,50.66677,52.0,50.403618,52.0,50.208027,50.0,48.555367
max_orig.bench,170.69316,171.0,0.17943800194188952,287.0,293.81958,234.0,229.94626,234.0,228.91959,234.0,228.17937,227.0,223.6064,227.0,224.93597,227.0,223.75757,194.0,192.71695,194.0,193.90964,194.0,192.37389,194.0,191.9949,194.0,188.9556,194.0,189.91605,194.0,188.84177,186.0,185.14029,186.0,183.93483,186.0,179.3945,171.0,170.69316
aes_secworks_orig.bench,31.71209,33.0,3.9027590304613113,41.0,37.77684,37.0,35.789825,37.0,36.1532,35.0,33.934563,35.0,33.909935,35.0,33.76445,35.0,33.663757,35.0,33.976215,35.0,33.88147,35.0,33.908463,35.0,33.62938,35.0,33.858025,35.0,33.600353,35.0,34.070747,40.0,39.49675,40.0,38.274338,46.0,44.30265,33.0,31.71209
aes_secworks_orig.bench,31.57301,33.0,4.3242137879133224,38.0,36.51134,35.0,33.81618,35.0,35.795647,35.0,33.931465,35.0,33.073746,35.0,33.71341,35.0,33.397884,35.0,33.351643,35.0,33.25703,35.0,32.863434,35.0,33.139816,35.0,33.22074,35.0,33.470085,35.0,33.665565,35.0,33.88855,35.0,34.425858,43.0,41.38046,33.0,31.57301
tv80_orig.bench,48.225098,51.0,5.4409850388765335,53.0,51.09906,53.0,51.34449,53.0,51.289078,52.0,51.121544,52.0,50.639687,52.0,50.664238,52.0,50.427635,52.0,50.67328,52.0,50.526493,52.0,50.615784,52.0,50.310154,52.0,50.41181,52.0,50.360405,52.0,50.449223,52.0,50.697567,52.0,50.320793,52.0,50.35199,51.0,48.225098
max_orig.bench,185.28833,196.0,5.4651375859975815,287.0,293.4894,287.0,291.09537,287.0,290.2093,287.0,289.16678,287.0,291.3483,287.0,289.813,287.0,289.0742,217.0,207.94629,217.0,208.37213,217.0,207.26184,292.0,293.20786,208.0,203.2092,208.0,202.80614,208.0,201.555,202.0,197.46384,202.0,196.58154,202.0,196.45503,196.0,185.28833
aes_secworks_orig.bench,31.359835,33.0,4.9701981246471405,38.0,35.959606,38.0,36.369114,38.0,36.173744,38.0,35.670937,38.0,35.038918,38.0,35.2516,37.0,34.703186,37.0,34.526745,37.0,34.64737,35.0,33.345787,35.0,34.10183,35.0,34.137257,35.0,33.90073,35.0,34.29887,40.0,39.5784,40.0,37.554047,46.0,44.37846,33.0,31.359835
max_orig.bench,170.18823,176.0,3.302140533924103,287.0,294.55667,234.0,230.8887,234.0,229.47736,234.0,229.17238,234.0,228.56627,234.0,229.04007,234.0,227.30615,202.0,197.73547,202.0,197.69354,202.0,197.77533,292.0,296.16956,202.0,198.77158,202.0,196.95158,202.0,196.05228,190.0,189.72917,190.0,189.55716,189.0,185.70908,176.0,170.18823
